Save Date,08:47:35 2020/12/10
Mode,User

Sampling Time(ms),8.0
Time Scale(ms/div),2000.0
Data Length(ms),20000.0

Trigger Enable,0
Trigger Channel,1
Trigger Level(div),0.0
Trigger Type,0
Pre Trigger(div),5.0
AlarmNo,1

CH1,1,0,2,1,0.000
CH2,1,0,2,2,0.000
CH3,1,0,2,3,0.000
CH4,0,0,2,4,0.000
CH5,0,0,2,5,0.000
CH6,0,0,2,6,0.000
CH7,0,0,0,1,0.000
CH8,0,0,0,1,0.000
CH9,0,0,0,1,0.000
CH10,0,0,0,1,0.000

CH1,1,0,0.0,50.00
CH2,1,0,0.0,50.00
CH3,1,0,0.0,50.00
CH4,1,0,0.0,50.00
CH5,1,0,0.0,50.00
CH6,1,0,0.0,50.00
CH7,1,0,0.0,1000.00
CH8,1,0,0.0,1000.00
CH9,1,0,0.0,1000.00
CH10,1,0,0.0,1000.00

Time,CH1,CH2,CH3
ms,%,%,%
14128.0,11.016328,5.508164,-23.353088
14136.0,11.575274,3.678884,-27.661926
14144.0,11.920804,-0.010162,-27.367218
14152.0,13.800898,-2.804810,-30.385437
14160.0,11.575274,-6.026276,-31.472809
14168.0,13.678946,-8.729462,-33.698364
14176.0,14.319193,-11.818817,-34.734924
14184.0,13.658620,-11.900116,-35.974731
14192.0,13.536668,-15.121582,-38.098663
14200.0,11.351695,-19.714966,-39.104736
14208.0,12.957397,-18.525970,-41.045746
14216.0,11.514297,-22.936432,-40.507141
14224.0,11.077303,-20.070648,-42.631073
14232.0,11.900479,-24.135590,-42.112793
14240.0,11.697226,-26.117249,-44.409485
14248.0,10.071199,-31.554108,-44.937927
14256.0,11.880154,-31.086639,-47.956146
14264.0,10.650472,-33.098785,-49.765045
14272.0,9.207374,-32.793915,-49.826019
14280.0,7.804926,-35.801971,-51.502808
14288.0,9.248024,-39.744965,-51.888977
14296.0,5.223609,-40.202271,-53.829987
14304.0,7.205328,-43.911530,-54.155182
14312.0,9.095584,-48.880920,-57.020966
14320.0,5.945158,-50.821930,-59.337982
14328.0,7.428907,-54.073883,-60.039185
14336.0,11.097629,-54.348267,-60.466003
14344.0,10.935026,-56.431549,-62.081818
14352.0,9.888271,-57.518921,-64.032990
14360.0,12.215522,-61.167206,-65.110199
14368.0,11.077303,-67.599976,-65.913025
14376.0,9.369976,-67.610138,-68.616211
14384.0,12.154546,-68.179230,-67.213806
14392.0,10.833400,-65.049225,-67.793060
14400.0,9.989899,-69.734070,-66.949585
14408.0,10.193151,-70.160889,-68.961731
14416.0,11.880154,-72.345795,-69.998291
14424.0,10.691122,-71.105988,-69.002380
14432.0,9.654531,-70.384460,-70.364136
14440.0,11.839503,-70.638519,-68.860107
14448.0,9.573229,-67.213806,-69.683258
14456.0,7.266304,-67.396729,-69.581635
14464.0,6.290689,-65.455719,-69.195465
14472.0,7.947203,-70.557220,-66.634552
14480.0,5.589465,-71.004364,-69.236115
14488.0,4.166692,-70.699493,-67.112183
14496.0,6.748009,-67.498352,-69.581635
14504.0,3.597583,-66.431305,-69.856018
14512.0,5.325236,-68.301178,-68.778809
14520.0,2.896359,-68.260529,-69.500336
14528.0,5.040681,-68.982056,-69.419037
14536.0,3.841487,-71.939301,-72.925049
14544.0,2.723594,-70.536896,-72.599854
14552.0,3.719535,-72.284821,-73.707550
14560.0,3.658559,-71.898651,-74.612000
14568.0,2.896359,-72.782776,-72.000275
14576.0,3.841487,-71.085663,-73.605927
14584.0,4.126041,-71.339722,-74.083557
14592.0,5.284585,-71.685242,-74.967682
14600.0,6.087436,-74.225830,-75.994080
14608.0,4.146367,-76.492035,-78.016388
14616.0,5.142308,-76.126190,-78.036713
14624.0,5.863857,-75.811157,-75.353851
14632.0,5.924833,-74.103882,-75.689209
14640.0,6.311014,-73.087646,-76.268463
14648.0,5.426862,-71.746216,-76.532684
14656.0,4.359783,-72.721802,-75.912781
14664.0,4.441084,-72.823425,-74.063232
14672.0,6.270363,-74.083557,-75.912781
14680.0,7.083376,-75.333527,-77.172913
14688.0,6.524430,-74.866058,-77.813141
14696.0,5.782556,-73.981934,-77.752167
14704.0,5.823206,-73.890472,-76.868042
14712.0,4.441084,-73.483978,-75.831482
14720.0,4.441084,-72.000275,-77.010315
14728.0,2.642292,-71.299072,-75.028656
14736.0,4.166692,-71.380371,-74.906708
14744.0,2.398389,-74.429077,-75.008331
14752.0,2.581316,-75.811157,-78.097687
14760.0,0.457320,-76.105865,-79.611877
14768.0,1.859767,-75.364014,-78.971649
14776.0,1.636189,-76.674957,-77.376160
14784.0,1.016266,-74.266479,-78.859863
14792.0,1.219520,-72.508392,-79.693176
14800.0,0.355693,-71.004364,-79.012299
14808.0,0.335368,-74.103882,-77.609894
14816.0,-0.416656,-76.065216,-79.073273
14824.0,-1.656464,-72.599854,-77.589569
14832.0,-1.341431,-73.961609,-76.756256
14840.0,-1.656464,-77.233887,-78.372070
14848.0,-0.792664,-76.949341,-78.392395
14856.0,0.853664,-75.628235,-78.473694
14864.0,1.676839,-74.571350,-78.910675
14872.0,3.058962,-75.831482,-80.160645
14880.0,3.038636,-74.408752,-79.754150
14888.0,1.036592,-73.524628,-76.929016
14896.0,0.111789,-72.000275,-76.207489
14904.0,2.439039,-70.242188,-75.872131
14912.0,1.361797,-72.559204,-74.591675
14920.0,0.873989,-72.559204,-75.313202
14928.0,3.760185,-73.128296,-75.587585
14936.0,4.522385,-74.368103,-77.569244
14944.0,3.658559,-76.634308,-77.813141
14952.0,6.402478,-78.158661,-77.691193
14960.0,4.979705,-75.506287,-79.317169
14968.0,5.721580,-76.431061,-81.542725
14976.0,5.061007,-77.233887,-80.617950
14984.0,4.187017,-78.453369,-79.520416
14992.0,3.922788,-78.036713,-78.178986
15000.0,3.221564,-79.195221,-76.888367
15008.0,3.099612,-76.573334,-77.609894
15016.0,1.758141,-77.487946,-74.845734
15024.0,1.717490,-77.955414,-75.953430
15032.0,1.900418,-77.050964,-77.335510
15040.0,2.581316,-76.105865,-76.268463
15048.0,2.855709,-77.752167,-74.591675
15056.0,2.703269,-79.215546,-74.246155
15064.0,3.445143,-79.794800,-74.327454
15072.0,3.699209,-83.239838,-74.307129
15080.0,3.963439,-84.103638,-75.424988
15088.0,4.939054,-82.884155,-76.309113
15096.0,6.107761,-85.323120,-75.008331
15104.0,6.402478,-86.573090,-74.947357
15112.0,7.012238,-83.981689,-75.191254
15120.0,8.130131,-83.504059,-74.744110
15128.0,8.211432,-81.756134,-74.591675
15136.0,8.252083,-80.841522,-73.443329
15144.0,9.034608,-81.136230,-71.238098
15152.0,9.329326,-81.563049,-70.384460
15160.0,8.811029,-80.963470,-69.195465
15168.0,9.349650,-79.540741,-69.459686
15176.0,9.288674,-80.821198,-68.860107
15184.0,9.430952,-82.061005,-68.412964
15192.0,9.268350,-82.386200,-67.915009
15200.0,9.735832,-82.101654,-68.138580
15208.0,9.634205,-79.815125,-67.274780
15216.0,9.369976,-81.136230,-65.913025
15224.0,8.709403,-77.487946,-63.504547
15232.0,8.648427,-77.172913,-63.707794
15240.0,8.313059,-79.276520,-64.205750
15248.0,8.211432,-76.085541,-60.598114
15256.0,7.286630,-75.292877,-58.281097
15264.0,6.951262,-70.638519,-56.431549
15272.0,5.924833,-69.093842,-54.053558
15280.0,5.325236,-63.870392,-53.149109
15288.0,4.603687,-63.992340,-52.884888
15296.0,3.780511,-61.807434,-51.563782
15304.0,3.780511,-60.283081,-52.529205
15312.0,3.160589,-55.689697,-53.047485
15320.0,2.002045,-52.549530,-53.769012
15328.0,1.341472,-51.604431,-53.514954
15336.0,-0.274384,-50.120728,-51.391022
15344.0,-1.016235,-49.104492,-50.669495
15352.0,-1.900360,-49.185791,-52.163361
15360.0,-1.402405,-49.765045,-52.925537
15368.0,-2.174744,-48.799622,-53.626740
15376.0,-2.581238,-49.246765,-55.110443
15384.0,-3.160492,-48.718323,-55.516937
15392.0,-4.745819,-49.145142,-57.976227
15400.0,-5.965302,-49.165466,-60.679413
15408.0,-6.026276,-51.746704,-61.207855
15416.0,-6.646179,-53.911285,-61.502563
15424.0,-7.530304,-54.246643,-63.768768
15432.0,-7.611603,-55.151093,-66.034973
15440.0,-8.150208,-56.390900,-69.540985
15448.0,-8.231506,-57.874603,-72.040924
15456.0,-8.668488,-57.854279,-73.910797
15464.0,-8.993683,-60.384705,-75.130280
15472.0,-8.444916,-59.043274,-76.532684
15480.0,-7.967285,-58.260773,-76.949341
15488.0,-7.205109,-55.649048,-77.894440
15496.0,-6.890076,-55.933594,-78.118011
15504.0,-7.611603,-55.171417,-76.471710
15512.0,-6.707153,-51.706055,-76.634308
15520.0,-6.727478,-51.685730,-73.402679
15528.0,-6.442932,-49.663422,-71.217773
15536.0,-6.666504,-45.893188,-70.841766
15544.0,-5.985626,-45.700104,-69.480011
15552.0,-6.463257,-44.633057,-67.518677
15560.0,-5.802704,-41.228668,-64.906952
15568.0,-6.026276,-40.527466,-66.532928
15576.0,-6.249847,-40.324219,-64.327698
15584.0,-5.507996,-38.982788,-63.707794
15592.0,-5.701080,-40.029510,-62.346039
15600.0,-5.924652,-38.779541,-60.547302
15608.0,-5.823029,-37.397461,-58.840027
15616.0,-6.270172,-35.619049,-57.132751
15624.0,-5.843353,-34.795898,-55.974243
15632.0,-5.020203,-32.052063,-55.557587
15640.0,-4.319000,-30.629333,-55.191742
15648.0,-4.003967,-28.464752,-54.673462
15656.0,-4.319000,-26.960724,-53.372681
15664.0,-4.024292,-26.076599,-52.468231
15672.0,-4.003967,-25.863190,-50.740631
15680.0,-3.922668,-26.422119,-51.086151
15688.0,-4.278351,-26.838776,-50.506897
15696.0,-4.237701,-27.285919,-49.927643
15704.0,-4.542572,-26.859100,-49.998779
15712.0,-4.745819,-26.920074,-50.039429
15720.0,-4.603546,-27.600952,-49.947968
15728.0,-4.705170,-27.865173,-50.344299
15736.0,-4.806793,-28.261505,-50.222351
15744.0,-4.806793,-27.804199,-49.541473
15752.0,-4.806793,-28.068420,-49.399200
15760.0,-4.339325,-28.088745,-48.403290
15768.0,-4.278351,-27.499329,-48.098419
15776.0,-4.501923,-27.163971,-48.200043
15784.0,-4.207214,-26.920074,-48.342316
15792.0,-4.125916,-26.584717,-48.637024
15800.0,-3.678772,-26.340820,-48.017120
15808.0,-4.217377,-26.544067,-47.722412
15816.0,-4.064941,-26.838776,-48.139069
15824.0,-4.024292,-26.625366,-47.458191
15832.0,-4.044617,-26.859100,-47.376892
15840.0,-3.983643,-27.844849,-47.498840
15848.0,-3.821045,-27.743225,-48.200043
15856.0,-3.942993,-27.946472,-47.763062
15864.0,-3.658447,-27.966797,-47.803711
15872.0,-3.841370,-27.722900,-47.539490
15880.0,-3.841370,-27.519653,-47.976471
15888.0,-3.201141,-27.143646,-47.102509
15896.0,-3.516174,-27.123322,-47.061859
15904.0,-3.577148,-27.204620,-47.254944
15912.0,-3.597473,-27.265594,-46.817963
15920.0,-3.597473,-27.448517,-46.696014
15928.0,-3.841370,-27.499329,-46.736664
15936.0,-3.180817,-27.539978,-47.356567
15944.0,-3.445038,-27.560303,-47.193970
15952.0,-3.262115,-27.844849,-46.939911
15960.0,-3.282440,-28.403778,-47.000885
15968.0,-3.241791,-27.661926,-46.655365
15976.0,-3.302765,-28.109070,-47.183807
15984.0,-3.282440,-27.885498,-46.939911
15992.0,-3.262115,-27.001373,-46.878937
16000.0,-3.241791,-27.804199,-46.756989
16008.0,-3.180817,-27.326569,-46.462280
16016.0,-3.160492,-27.783875,-46.858612
16024.0,-3.119843,-27.987122,-46.055786
16032.0,-3.079193,-28.607025,-47.102509
16040.0,-2.764160,-28.667999,-47.275269
16048.0,-3.597473,-28.109070,-46.756989
16056.0,-2.256042,-27.885498,-46.614716
16064.0,-2.977570,-28.220856,-46.482605
16072.0,-2.936920,-28.485077,-47.458191
16080.0,-2.936920,-27.539978,-46.441956
16088.0,-2.855621,-28.322479,-46.594391
16096.0,-2.835297,-28.627350,-46.401306
16104.0,-2.835297,-28.403778,-46.299683
16112.0,-2.784485,-29.369202,-46.655365
16120.0,-3.506012,-28.109070,-46.513092
16128.0,-2.621887,-28.200531,-45.974487
16136.0,-3.201141,-29.104980,-46.137085
16144.0,-3.018219,-29.145630,-46.198059
16152.0,-2.723511,-29.206604,-46.279358
16160.0,-2.560913,-28.302155,-46.675690
16168.0,-2.642212,-28.901733,-46.198059
16176.0,-2.581238,-29.023682,-46.360657
16184.0,-2.479614,-28.922058,-46.238708
16192.0,-3.302765,-28.830597,-46.736664
16200.0,-2.398315,-29.044006,-47.458191
16208.0,-2.042633,-29.206604,-46.462280
16216.0,-2.499939,-29.745209,-46.360657
16224.0,-2.418640,-29.470825,-46.096436
16232.0,-2.296692,-30.009430,-46.716339
16240.0,-2.103607,-30.253326,-46.574066
16248.0,-2.103607,-30.131378,-46.696014
16256.0,-2.256042,-30.090729,-46.980560
16264.0,-2.256042,-29.206604,-46.421631
16272.0,-2.174744,-28.901733,-46.482605
16280.0,-2.042633,-29.409851,-46.513092
16288.0,-2.022308,-30.212677,-46.614716
16296.0,-1.920685,-30.344788,-46.838287
16304.0,-1.839386,-30.669983,-47.315918
16312.0,-2.418640,-30.151703,-46.817963
16320.0,-2.174744,-30.090729,-46.980560
16328.0,-2.134094,-30.609009,-46.756989
16336.0,-1.554840,-30.649658,-47.041534
16344.0,-1.981659,-29.907806,-46.960236
16352.0,-1.819061,-30.954529,-47.183807
16360.0,-1.656464,-29.968781,-47.620789
16368.0,-2.113770,-30.832581,-46.675690
16376.0,-1.981659,-31.147614,-47.061859
16384.0,-1.920685,-29.989105,-47.417542
16392.0,-1.880035,-30.985016,-47.275269
16400.0,-2.022308,-31.350861,-46.797638
16408.0,-1.778412,-31.391510,-47.336243
16416.0,-1.595490,-30.985016,-47.163483
16424.0,-2.276367,-30.974854,-47.559814
16432.0,-2.377991,-31.869141,-48.240692
16440.0,-1.758087,-31.635406,-47.437866
16448.0,-1.798737,-31.706543,-47.417542
16456.0,-1.676788,-31.787842,-47.214294
16464.0,-1.656464,-30.873230,-48.017120
16472.0,-2.601563,-33.576416,-47.681763
16480.0,-4.400299,-41.625000,-47.295593
16488.0,-6.249847,-45.700104,-48.301666
16496.0,-6.768127,-47.336243,-51.909302
16504.0,-5.507996,-49.663422,-55.293365
16512.0,-6.168549,-50.059753,-57.153076
16520.0,-6.503906,-52.163361,-58.941650
16528.0,-7.570953,-55.130768,-58.118500
16536.0,-7.530304,-59.236359,-56.655121
16544.0,-7.946960,-59.866425,-55.293365
16552.0,-8.414429,-61.126556,-51.807678
16560.0,-8.607513,-61.421265,-48.565887
16568.0,-9.755859,-64.551270,-48.840271
16576.0,-10.172516,-65.852051,-48.382965
16584.0,-11.097290,-67.295105,-48.057770
16592.0,-11.432648,-68.199554,-50.425598
16600.0,-11.635895,-65.669128,-54.693787
16608.0,-12.032227,-68.656860,-58.901001
16616.0,-12.052551,-69.276764,-62.884644
16624.0,-12.398071,-72.579529,-65.973999
16632.0,-13.373657,-73.229919,-65.313446
16640.0,-13.495605,-74.612000,-63.809418
16648.0,-12.377747,-74.327454,-63.585846
16656.0,-12.621643,-72.965698,-62.305389
16664.0,-11.117615,-71.858002,-62.508636
16672.0,-11.635895,-73.026672,-62.630585
16680.0,-10.457062,-71.461670,-62.569611
16688.0,-9.989594,-65.933350,-67.193481
16696.0,-9.511963,-65.415070,-80.821198
16704.0,-8.190857,-64.591919,-86.766174
16712.0,-7.469330,-61.726135,-96.908203
16720.0,-6.361633,-60.181458,-105.383606
16728.0,-5.762054,-59.022949,-93.818848
16736.0,-4.888092,-58.474182,-99.367493
16744.0,-5.020203,-57.742493,-99.509766
16752.0,-6.209198,-58.423370,-98.107361
16760.0,-6.229523,-61.085907,-99.032135
16768.0,-6.361633,-62.783020,-97.711029
16776.0,-5.904327,-68.077606,-100.312592
16784.0,-6.270172,-70.181213,-100.749573
16792.0,-7.164459,-72.508392,-103.838928
16800.0,-5.182800,-74.967682,-103.777954
16808.0,-7.164459,-76.390411,-105.840912
16816.0,-5.762054,-78.097687,-107.588837
16824.0,-7.245758,-79.296844,-108.147766
16832.0,-6.402283,-79.591553,-109.428223
16840.0,-7.144135,-78.392395,-108.808319
16848.0,-7.570953,-75.170929,-103.696655
16856.0,-7.408356,-76.166840,-101.338989
16864.0,-8.211182,-70.059265,-95.566772
16872.0,-8.892059,-69.215790,-89.438873
16880.0,-8.607513,-65.526855,-83.544708
16888.0,-8.668488,-59.785126,-80.800873
16896.0,-8.272156,-56.431549,-76.512360
16904.0,-8.353455,-53.372681,-74.022583
16912.0,-7.388031,-46.756989,-72.223846
16920.0,-7.103485,-44.470459,-67.996307
16928.0,-7.266083,-40.364868,-65.455719
16936.0,-7.428680,-36.736908,-59.998535
16944.0,-7.408356,-35.456451,-56.035217
16952.0,-8.526215,-36.117004,-57.041290
16960.0,-8.292480,-35.822296,-55.577911
16968.0,-8.444916,-35.212555,-53.850311
16976.0,-7.733551,-35.680023,-51.685730
16984.0,-8.007935,-37.123077,-51.807678
16992.0,-8.749786,-38.779541,-53.271057
17000.0,-8.546539,-40.669739,-54.388916
17008.0,-8.566864,-42.265228,-55.516937
17016.0,-8.333130,-44.358673,-58.037201
17024.0,-8.709137,-46.716339,-58.921326
17032.0,-10.650146,-48.362640,-61.604187
17040.0,-15.578888,-49.419525,-63.423248
17048.0,-17.286163,-50.903229,-67.752411
17056.0,-19.674316,-53.708038,-69.795044
17064.0,-23.556335,-58.738403,-74.632324
17072.0,-28.749298,-61.400940,-74.246155
17080.0,-34.755249,-63.311462,-78.676941
17088.0,-41.127045,-64.795166,-80.699249
17096.0,-49.399200,-66.817474,-84.245911
17104.0,-59.785126,-67.772736,-88.473450
17112.0,-70.323486,-71.299072,-95.841156
17120.0,-78.250122,-74.967682,-98.605316
17128.0,-86.623901,-79.296844,-103.483246
17136.0,-95.800507,-77.670868,-106.379517
17144.0,-100.028046,-79.591553,-110.556244
17152.0,-105.759613,-81.502075,-114.875244
17160.0,-111.135498,-83.646332,-116.826416
17168.0,-113.096832,-86.207245,-117.568268
17176.0,-113.320404,-88.595398,-118.310120
17184.0,-111.277771,-91.796539,-117.243073
17192.0,-107.029907,-92.741638,-117.263397
17200.0,-104.255585,-94.184692,-115.078491
17208.0,-98.391907,-94.682648,-113.411865
17216.0,-94.682648,-92.883911,-110.932251
17224.0,-88.066956,-93.625763,-107.385590
17232.0,-78.778564,-94.906219,-107.050232
17240.0,-73.362030,-95.587097,-104.143799
17248.0,-63.026917,-94.367615,-100.109344
17256.0,-54.470215,-93.117645,-97.385834
17264.0,-44.612732,-92.619690,-96.867554
17272.0,-34.358917,-88.493774,-94.164368
17280.0,-25.263611,-89.469360,-91.979462
17288.0,-12.580994,-88.290527,-86.186920
17296.0,-0.436981,-83.768280,-82.701233
17304.0,13.922850,-81.197205,-76.573334
17312.0,23.536730,-78.494019,-73.961609
17320.0,35.498184,-79.520416,-69.317413
17328.0,49.969818,-76.126190,-65.791077
17336.0,60.965820,-73.423004,-62.762695
17344.0,70.640678,-72.925049,-58.880676
17352.0,80.823662,-71.441345,-58.016876
17360.0,88.252571,-71.502319,-54.470215
17368.0,92.205849,-70.719818,-55.598236
17376.0,95.691643,-73.362030,-55.151093
17384.0,93.760735,-75.953430,-55.831970
17392.0,96.504654,-78.494019,-57.417297
17400.0,90.417221,-80.963470,-61.807434
17408.0,90.152992,-86.928772,-62.650909
17416.0,83.587906,-89.012054,-65.608154
17424.0,77.073639,-92.883911,-67.711761
17432.0,74.654930,-95.770020,-72.366119
17440.0,64.695518,-96.643982,-77.630219
17448.0,56.453598,-98.432556,-79.174896
17456.0,50.945435,-103.595032,-80.394379
17464.0,45.559219,-103.615356,-84.225586
17472.0,37.459579,-108.452637,-85.922699
17480.0,33.130283,-108.848969,-89.570984
17488.0,26.565203,-109.590820,-90.800629
17496.0,21.636311,-111.775726,-89.296600
17504.0,15.579364,-111.857025,-89.753906
17512.0,11.138279,-107.609161,-92.203033
17520.0,7.205328,-106.623413,-90.719330
17528.0,5.020356,-103.696655,-91.633942
17536.0,4.258156,-102.355225,-91.755890
17544.0,3.617908,-100.973145,-91.938812
17552.0,-0.833313,-99.834961,-90.932739
17560.0,0.030488,-100.617462,-89.032379
17568.0,-2.936920,-99.296356,-90.058777
17576.0,-2.520264,-98.574829,-89.672607
17584.0,-3.384064,-100.312592,-90.820953
17592.0,-4.166565,-101.816620,-92.355469
17600.0,-4.745819,-103.818604,-93.981445
17608.0,-5.040527,-107.283966,-95.729370
17616.0,-5.345398,-109.855042,-97.568756
17624.0,-4.298676,-111.917999,-99.692688
17632.0,-3.119843,-115.424011,-101.379639
17640.0,-2.875946,-119.123108,-102.517822
17648.0,-2.042633,-119.631226,-103.279999
17656.0,-2.113770,-123.249023,-103.737305
17664.0,-2.134094,-120.068207,-104.296234
17672.0,-0.619904,-119.062134,-104.103149
17680.0,-1.138184,-116.745117,-103.899902
17688.0,-0.812988,-113.117157,-102.375549
17696.0,0.030488,-109.184326,-101.217041
17704.0,0.132115,-107.446564,-99.428467
17712.0,0.335368,-105.200684,-97.812653
17720.0,0.457320,-102.853180,-96.603333
17728.0,0.518296,-99.794312,-94.581024
17736.0,0.813013,-99.215057,-92.436768
17744.0,0.813013,-99.408142,-91.054688
17752.0,1.077242,-99.489441,-88.737671
17760.0,1.239845,-94.225342,-86.593414
17768.0,0.995941,-92.396118,-85.282471
17776.0,0.914640,-90.851440,-82.924805
17784.0,0.701224,-86.928772,-81.400452
17792.0,0.813013,-84.764191,-79.713501
17800.0,0.152440,-85.912537,-77.670868
17808.0,1.097568,-84.022339,-76.309113
17816.0,1.341472,-83.839417,-75.048981
17824.0,1.402448,-84.062988,-74.307129
17832.0,1.016266,-86.085297,-72.904724
17840.0,1.158544,-85.485718,-71.421021
17848.0,1.321146,-82.965454,-70.160889
17856.0,0.873989,-79.561066,-68.758484
17864.0,1.615864,-73.961609,-67.254456
17872.0,1.138218,-69.022705,-63.890717
17880.0,0.975616,-62.965942,-61.085907
17888.0,1.819117,-58.514832,-58.321747
17896.0,0.934965,-54.510864,-55.618561
17904.0,1.493912,-51.330048,-52.031250
17912.0,1.056917,-44.673706,-49.165466
17920.0,1.656514,-38.200287,-45.273285
17928.0,1.880093,-32.651642,-40.984772
17936.0,1.961394,-24.521759,-38.606781
17944.0,1.880093,-16.889832,-36.899506
17952.0,2.357738,-8.973358,-33.830475
17960.0,2.357738,-1.961334,-31.066315
17968.0,2.174810,4.217505,-28.170044
17976.0,1.554888,10.569170,-25.720917
17984.0,1.961394,15.162694,-24.653870
17992.0,2.002045,22.733879,-21.076721
18000.0,1.656514,29.786768,-18.312561
18008.0,1.382122,38.445358,-14.725250
18016.0,0.315043,42.855953,-11.239563
18024.0,1.097568,50.904781,-9.532288
18032.0,-2.916595,55.975952,-7.611603
18040.0,-2.621887,62.144688,-6.930725
18048.0,-4.085266,65.396744,-5.304749
18056.0,-6.768127,68.699608,-4.644196
18064.0,-7.672577,69.156929,-4.186890
18072.0,-9.755859,71.108154,-3.942993
18080.0,-11.158264,69.400833,-8.211182
18088.0,-13.302521,67.602036,-14.999634
18096.0,-14.156158,66.453659,-19.786102
18104.0,-14.298431,65.417068,-22.834808
18112.0,-13.739502,62.886562,-26.544067
18120.0,-13.343170,58.862148,-30.985016
18128.0,-12.733429,52.053162,-34.399567
18136.0,-11.778168,47.683216,-37.946228
18144.0,-11.818817,38.120152,-41.726624
18152.0,-12.154175,29.268471,-45.872864
18160.0,-12.479370,20.691183,-51.462158
18168.0,-12.916351,10.914701,-56.736420
18176.0,-12.255798,3.343516,-57.335999
18184.0,-11.219238,-6.646179,-62.569611
18192.0,-9.227417,-16.463013,-66.471954
18200.0,-8.953033,-28.322479,-69.053192
18208.0,-8.068909,-40.161621,-76.929016
18216.0,-6.188873,-49.805695,-80.140320
18224.0,-5.406372,-60.283081,-86.766174
18232.0,-4.237701,-69.297089,-89.977478
18240.0,-4.461273,-78.016388,-94.205017
18248.0,-3.719421,-86.003998,-98.513855
18256.0,-2.835297,-94.062744,-101.836945
18264.0,-2.103607,-101.735321,-106.968933
18272.0,-2.621887,-104.845001,-108.391663
18280.0,-2.977570,-112.334656,-111.277771
18288.0,-2.875946,-114.600861,-111.917999
18296.0,-3.018219,-118.005249,-110.170074
18304.0,-3.201141,-119.224731,-110.810303
18312.0,-3.465363,-120.484863,-112.233032
18320.0,-3.221466,-124.316071,-110.474945
18328.0,-3.404388,-127.405426,-115.403687
18336.0,-3.079193,-129.183838,-113.533813
18344.0,-2.337341,-127.618835,-114.377289
18352.0,-2.581238,-127.700134,-110.393646
18360.0,-2.479614,-128.939941,-109.855042
18368.0,-2.642212,-127.476563,-110.352997
18376.0,-2.438965,-127.761108,-109.133514
18384.0,-2.398315,-127.344452,-109.885529
18392.0,-2.215393,-127.344452,-109.387573
18400.0,-2.042633,-128.259064,-108.371338
18408.0,-2.083282,-127.120880,-109.153839
18416.0,-1.839386,-127.862732,-109.672119
18424.0,-2.317017,-129.986664,-110.993225
18432.0,-1.920685,-132.130920,-109.590820
18440.0,-1.819061,-135.179626,-111.196472
18448.0,-1.859711,-138.055573,-111.328583
18456.0,-2.113770,-141.144928,-112.111084
18464.0,-1.199158,-144.031036,-113.777710
18472.0,-1.412567,-144.254608,-112.710663
18480.0,-1.493866,-144.996460,-113.940308
18488.0,-1.239807,-147.059418,-113.381378
18496.0,-1.199158,-144.132660,-112.253357
18504.0,-1.260132,-144.610291,-113.381378
18512.0,-0.172760,-140.829895,-112.598877
18520.0,0.172765,-139.020996,-110.952576
18528.0,1.138218,-141.327850,-108.930267
18536.0,1.534562,-141.429474,-109.529846
18544.0,1.432936,-143.207886,-108.747345
18552.0,1.199194,-143.207886,-108.371338
18560.0,0.995941,-144.376556,-107.863220
18568.0,0.975616,-143.949738,-107.944519
18576.0,1.138218,-143.746490,-106.308380
18584.0,1.737815,-140.626648,-104.336884
18592.0,1.219520,-138.441742,-104.001526
18600.0,1.656514,-140.006744,-103.635681
18608.0,1.432936,-139.346191,-102.975128
18616.0,1.554888,-141.226227,-102.080841
18624.0,1.432936,-139.020996,-100.597137
18632.0,0.640248,-133.736572,-97.152100
18640.0,0.680898,-130.952087,-96.085052
18648.0,1.036592,-123.015289,-93.717224
18656.0,0.599597,-125.962372,-89.997803
18664.0,0.579272,-118.950348,-90.912415
18672.0,0.335368,-111.857025,-88.310852
18680.0,1.321146,-107.863220,-86.329193
18688.0,1.493912,-103.279999,-82.416687
18696.0,1.361797,-96.044403,-78.595642
18704.0,1.432936,-84.581268,-73.910797
18712.0,1.453261,-78.290771,-70.242188
18720.0,1.737815,-68.799133,-63.443573
18728.0,1.514237,-61.278992,-59.500580
18736.0,1.819117,-52.590179,-54.388916
18744.0,2.042695,-43.047729,-49.460175
18752.0,2.113834,-29.846832,-44.094452
18760.0,2.276437,-19.450745,-40.029510
18768.0,1.554888,-14.196808,-37.499084
18776.0,2.174810,-9.247742,-32.092712
18784.0,2.479690,-0.894287,-29.765533
18792.0,2.500015,5.701254,-26.483093
18800.0,3.058962,16.402538,-22.834808
18808.0,2.520341,19.552965,-16.381714
18816.0,2.703269,24.298929,-14.156158
18824.0,2.154485,35.681110,-11.137939
18832.0,2.784570,45.152714,-8.434753
18840.0,2.337413,51.463730,-6.046600
18848.0,1.880093,55.132450,-0.619904
18856.0,2.276437,55.010498,1.412610
18864.0,1.900418,58.120274,1.036592
18872.0,0.010163,61.809319,4.461410
18880.0,-0.812988,63.750389,6.229713
18888.0,0.396344,67.876427,9.248024
18896.0,-0.619904,70.122375,9.715507
18904.0,-0.752014,70.965881,11.961455
18912.0,-0.010162,77.459824,13.262276
18920.0,0.335368,75.274849,12.876095
18928.0,0.518296,74.228096,10.589496
18936.0,0.579272,76.677299,12.113895
